"","step","state"
"8841",8841,2
"8842",8842,3
"8843",8843,4
"8844",8844,4
"8845",8845,4
"8846",8846,4
"8847",8847,4
"8848",8848,4
"8849",8849,4
"8850",8850,4
"8851",8851,4
"8852",8852,4
"8853",8853,4
"8854",8854,4
"8855",8855,4
"8856",8856,4
"8857",8857,4
"8858",8858,4
"8859",8859,4
"8860",8860,4
"8861",8861,4
"8862",8862,4
"8863",8863,2
"8864",8864,3
"8865",8865,4
"8866",8866,4
"8867",8867,4
"8868",8868,2
"8869",8869,1
"8870",8870,3
"8871",8871,4
"8872",8872,4
"8873",8873,4
"8874",8874,4
"8875",8875,2
"8876",8876,3
"8877",8877,2
"8878",8878,3
"8879",8879,4
"8880",8880,4
"8881",8881,4
"8882",8882,4
"8883",8883,4
"8884",8884,4
"8885",8885,4
"8886",8886,4
"8887",8887,4
"8888",8888,4
"8889",8889,4
"8890",8890,4
"8891",8891,4
"8892",8892,4
"8893",8893,4
"8894",8894,4
"8895",8895,4
"8896",8896,2
"8897",8897,1
"8898",8898,1
"8899",8899,1
"8900",8900,1
"8901",8901,1
"8902",8902,1
"8903",8903,1
"8904",8904,1
"8905",8905,1
"8906",8906,3
"8907",8907,4
"8908",8908,4
"8909",8909,4
"8910",8910,4
"8911",8911,4
"8912",8912,4
"8913",8913,4
"8914",8914,4
"8915",8915,4
"8916",8916,4
"8917",8917,2
"8918",8918,3
"8919",8919,2
"8920",8920,1
"8921",8921,1
"8922",8922,3
"8923",8923,4
"8924",8924,4
"8925",8925,2
"8926",8926,1
"8927",8927,1
"8928",8928,1
"8929",8929,1
"8930",8930,1
"8931",8931,1
"8932",8932,1
"8933",8933,1
"8934",8934,1
"8935",8935,1
"8936",8936,1
"8937",8937,1
"8938",8938,3
"8939",8939,4
"8940",8940,4
"8941",8941,4
"8942",8942,2
"8943",8943,1
"8944",8944,1
"8945",8945,1
"8946",8946,1
"8947",8947,1
"8948",8948,1
"8949",8949,1
"8950",8950,1
"8951",8951,1
"8952",8952,3
"8953",8953,4
"8954",8954,4
"8955",8955,4
"8956",8956,4
"8957",8957,4
"8958",8958,4
"8959",8959,4
"8960",8960,4
"8961",8961,4
"8962",8962,4
"8963",8963,4
"8964",8964,4
"8965",8965,4
"8966",8966,4
"8967",8967,4
"8968",8968,4
"8969",8969,4
"8970",8970,4
"8971",8971,4
"8972",8972,4
"8973",8973,4
"8974",8974,4
"8975",8975,4
"8976",8976,4
"8977",8977,4
"8978",8978,4
"8979",8979,4
"8980",8980,4
"8981",8981,4
"8982",8982,2
"8983",8983,1
"8984",8984,3
"8985",8985,2
"8986",8986,1
"8987",8987,3
"8988",8988,2
"8989",8989,1
"8990",8990,3
"8991",8991,2
"8992",8992,1
"8993",8993,3
"8994",8994,4
"8995",8995,4
"8996",8996,4
"8997",8997,4
"8998",8998,4
"8999",8999,4
"9000",9000,2
"9001",9001,1
"9002",9002,1
"9003",9003,3
"9004",9004,4
"9005",9005,2
"9006",9006,3
"9007",9007,4
"9008",9008,4
"9009",9009,4
"9010",9010,4
"9011",9011,4
"9012",9012,4
"9013",9013,4
"9014",9014,4
"9015",9015,4
"9016",9016,4
"9017",9017,4
"9018",9018,4
"9019",9019,4
"9020",9020,2
"9021",9021,1
"9022",9022,1
"9023",9023,3
"9024",9024,2
"9025",9025,1
"9026",9026,1
"9027",9027,3
"9028",9028,2
"9029",9029,3
"9030",9030,2
"9031",9031,3
"9032",9032,2
"9033",9033,1
"9034",9034,3
"9035",9035,2
"9036",9036,3
"9037",9037,4
"9038",9038,4
"9039",9039,4
"9040",9040,4
"9041",9041,2
"9042",9042,3
"9043",9043,4
"9044",9044,4
"9045",9045,4
"9046",9046,2
"9047",9047,3
"9048",9048,4
"9049",9049,4
"9050",9050,2
"9051",9051,3
"9052",9052,4
"9053",9053,4
"9054",9054,4
"9055",9055,2
"9056",9056,1
"9057",9057,1
"9058",9058,1
"9059",9059,1
"9060",9060,1
"9061",9061,1
"9062",9062,1
"9063",9063,1
"9064",9064,1
"9065",9065,1
"9066",9066,3
"9067",9067,4
"9068",9068,4
"9069",9069,2
"9070",9070,1
"9071",9071,3
"9072",9072,4
"9073",9073,4
"9074",9074,4
"9075",9075,4
"9076",9076,4
"9077",9077,4
"9078",9078,4
"9079",9079,4
"9080",9080,4
"9081",9081,4
"9082",9082,4
"9083",9083,4
"9084",9084,4
"9085",9085,2
"9086",9086,1
"9087",9087,1
"9088",9088,1
"9089",9089,1
"9090",9090,3
"9091",9091,4
"9092",9092,4
"9093",9093,4
"9094",9094,4
"9095",9095,2
"9096",9096,1
"9097",9097,1
"9098",9098,1
"9099",9099,3
"9100",9100,4
"9101",9101,4
"9102",9102,2
"9103",9103,1
"9104",9104,3
"9105",9105,2
"9106",9106,1
"9107",9107,1
"9108",9108,1
"9109",9109,1
"9110",9110,1
"9111",9111,1
"9112",9112,1
"9113",9113,1
"9114",9114,1
"9115",9115,1
"9116",9116,1
"9117",9117,1
"9118",9118,3
"9119",9119,2
"9120",9120,3
"9121",9121,4
"9122",9122,4
"9123",9123,4
"9124",9124,4
"9125",9125,4
"9126",9126,4
"9127",9127,2
"9128",9128,1
"9129",9129,3
"9130",9130,2
"9131",9131,3
"9132",9132,4
"9133",9133,4
"9134",9134,4
"9135",9135,4
"9136",9136,4
"9137",9137,4
"9138",9138,2
"9139",9139,1
"9140",9140,1
"9141",9141,1
"9142",9142,1
"9143",9143,3
"9144",9144,2
"9145",9145,3
"9146",9146,4
"9147",9147,4
"9148",9148,4
"9149",9149,4
"9150",9150,4
"9151",9151,4
"9152",9152,4
"9153",9153,4
"9154",9154,2
"9155",9155,1
"9156",9156,1
"9157",9157,1
"9158",9158,3
"9159",9159,4
"9160",9160,4
"9161",9161,4
"9162",9162,2
"9163",9163,3
"9164",9164,4
"9165",9165,4
"9166",9166,4
"9167",9167,4
"9168",9168,2
"9169",9169,3
"9170",9170,4
"9171",9171,4
"9172",9172,4
"9173",9173,4
"9174",9174,4
"9175",9175,4
"9176",9176,4
"9177",9177,2
"9178",9178,1
"9179",9179,1
"9180",9180,1
"9181",9181,1
"9182",9182,1
"9183",9183,1
"9184",9184,1
"9185",9185,3
"9186",9186,2
"9187",9187,1
"9188",9188,1
"9189",9189,1
"9190",9190,3
"9191",9191,4
"9192",9192,4
"9193",9193,2
"9194",9194,3
"9195",9195,4
"9196",9196,2
"9197",9197,3
"9198",9198,4
"9199",9199,2
"9200",9200,3
"9201",9201,2
"9202",9202,1
"9203",9203,1
"9204",9204,1
"9205",9205,1
"9206",9206,3
"9207",9207,4
"9208",9208,4
"9209",9209,2
"9210",9210,3
"9211",9211,4
"9212",9212,4
"9213",9213,4
"9214",9214,4
"9215",9215,2
"9216",9216,3
"9217",9217,2
"9218",9218,1
"9219",9219,1
"9220",9220,3
"9221",9221,2
"9222",9222,1
"9223",9223,1
"9224",9224,3
"9225",9225,4
"9226",9226,4
"9227",9227,4
"9228",9228,4
"9229",9229,4
"9230",9230,4
"9231",9231,4
"9232",9232,4
"9233",9233,4
"9234",9234,4
"9235",9235,4
"9236",9236,2
"9237",9237,1
"9238",9238,1
"9239",9239,1
"9240",9240,3
"9241",9241,4
"9242",9242,2
"9243",9243,1
"9244",9244,1
"9245",9245,3
"9246",9246,4
"9247",9247,4
"9248",9248,4
"9249",9249,4
"9250",9250,4
"9251",9251,4
"9252",9252,4
"9253",9253,2
"9254",9254,3
"9255",9255,2
"9256",9256,1
"9257",9257,1
"9258",9258,1
"9259",9259,1
"9260",9260,1
"9261",9261,1
"9262",9262,1
"9263",9263,3
"9264",9264,2
"9265",9265,3
"9266",9266,4
"9267",9267,4
"9268",9268,4
"9269",9269,4
"9270",9270,4
"9271",9271,4
"9272",9272,4
"9273",9273,2
"9274",9274,3
"9275",9275,4
"9276",9276,4
"9277",9277,4
"9278",9278,2
"9279",9279,3
"9280",9280,2
"9281",9281,3
"9282",9282,2
"9283",9283,3
"9284",9284,2
"9285",9285,1
"9286",9286,3
"9287",9287,2
"9288",9288,3
"9289",9289,2
"9290",9290,1
"9291",9291,1
"9292",9292,1
"9293",9293,3
"9294",9294,4
"9295",9295,4
"9296",9296,4
"9297",9297,4
"9298",9298,2
"9299",9299,1
"9300",9300,1
"9301",9301,3
"9302",9302,4
"9303",9303,4
"9304",9304,4
"9305",9305,2
"9306",9306,3
"9307",9307,2
"9308",9308,3
"9309",9309,4
"9310",9310,2
"9311",9311,1
"9312",9312,1
"9313",9313,1
"9314",9314,3
"9315",9315,2
"9316",9316,1
"9317",9317,1
"9318",9318,3
"9319",9319,4
"9320",9320,4
"9321",9321,4
"9322",9322,4
"9323",9323,4
"9324",9324,4
"9325",9325,4
"9326",9326,4
"9327",9327,4
"9328",9328,4
"9329",9329,4
"9330",9330,4
"9331",9331,2
"9332",9332,3
"9333",9333,4
"9334",9334,4
"9335",9335,4
"9336",9336,2
"9337",9337,3
"9338",9338,4
"9339",9339,4
"9340",9340,2
"9341",9341,3
"9342",9342,4
"9343",9343,4
"9344",9344,2
"9345",9345,1
"9346",9346,1
"9347",9347,1
"9348",9348,1
"9349",9349,3
"9350",9350,4
"9351",9351,4
"9352",9352,4
"9353",9353,4
"9354",9354,2
"9355",9355,3
"9356",9356,2
"9357",9357,3
"9358",9358,4
"9359",9359,2
"9360",9360,1
"9361",9361,3
"9362",9362,4
"9363",9363,4
"9364",9364,4
"9365",9365,4
"9366",9366,4
"9367",9367,4
"9368",9368,4
"9369",9369,4
"9370",9370,4
"9371",9371,4
"9372",9372,4
"9373",9373,4
"9374",9374,4
"9375",9375,4
"9376",9376,2
"9377",9377,3
"9378",9378,2
"9379",9379,1
"9380",9380,3
"9381",9381,4
"9382",9382,2
"9383",9383,1
"9384",9384,1
"9385",9385,3
"9386",9386,2
"9387",9387,3
"9388",9388,2
"9389",9389,3
"9390",9390,2
"9391",9391,1
"9392",9392,1
"9393",9393,1
"9394",9394,1
"9395",9395,1
"9396",9396,1
"9397",9397,1
"9398",9398,1
"9399",9399,1
"9400",9400,1
"9401",9401,1
"9402",9402,1
"9403",9403,1
"9404",9404,1
"9405",9405,1
"9406",9406,1
"9407",9407,1
"9408",9408,1
"9409",9409,1
"9410",9410,1
"9411",9411,3
"9412",9412,2
"9413",9413,3
"9414",9414,4
"9415",9415,4
"9416",9416,2
"9417",9417,3
"9418",9418,4
"9419",9419,4
"9420",9420,4
"9421",9421,4
"9422",9422,4
"9423",9423,4
"9424",9424,2
"9425",9425,3
"9426",9426,4
"9427",9427,4
"9428",9428,2
"9429",9429,1
"9430",9430,3
"9431",9431,2
"9432",9432,1
"9433",9433,1
"9434",9434,1
"9435",9435,3
"9436",9436,4
"9437",9437,4
"9438",9438,4
"9439",9439,4
"9440",9440,4
"9441",9441,4
"9442",9442,4
"9443",9443,4
"9444",9444,4
"9445",9445,4
"9446",9446,4
"9447",9447,4
"9448",9448,4
"9449",9449,4
"9450",9450,4
"9451",9451,2
"9452",9452,3
"9453",9453,4
"9454",9454,4
"9455",9455,4
"9456",9456,4
"9457",9457,4
"9458",9458,4
"9459",9459,4
"9460",9460,4
"9461",9461,2
"9462",9462,1
"9463",9463,1
"9464",9464,1
"9465",9465,1
"9466",9466,3
"9467",9467,4
"9468",9468,4
"9469",9469,4
"9470",9470,4
"9471",9471,2
"9472",9472,1
"9473",9473,3
"9474",9474,2
"9475",9475,3
"9476",9476,4
"9477",9477,4
"9478",9478,4
"9479",9479,4
"9480",9480,2
"9481",9481,1
"9482",9482,1
"9483",9483,1
"9484",9484,1
"9485",9485,1
"9486",9486,1
"9487",9487,1
"9488",9488,3
"9489",9489,4
"9490",9490,4
"9491",9491,4
"9492",9492,4
"9493",9493,4
"9494",9494,4
"9495",9495,4
"9496",9496,2
"9497",9497,3
"9498",9498,4
"9499",9499,4
"9500",9500,4
"9501",9501,4
"9502",9502,4
"9503",9503,2
"9504",9504,3
"9505",9505,4
"9506",9506,2
"9507",9507,3
"9508",9508,4
"9509",9509,4
"9510",9510,2
"9511",9511,1
"9512",9512,1
"9513",9513,1
"9514",9514,3
"9515",9515,4
"9516",9516,4
"9517",9517,2
"9518",9518,1
"9519",9519,3
"9520",9520,2
"9521",9521,1
"9522",9522,3
"9523",9523,2
"9524",9524,3
"9525",9525,4
"9526",9526,2
"9527",9527,1
"9528",9528,3
"9529",9529,2
"9530",9530,1
"9531",9531,1
"9532",9532,3
"9533",9533,4
"9534",9534,2
"9535",9535,3
"9536",9536,4
"9537",9537,4
"9538",9538,4
"9539",9539,4
"9540",9540,4
"9541",9541,4
"9542",9542,4
"9543",9543,4
"9544",9544,4
"9545",9545,4
"9546",9546,4
"9547",9547,2
"9548",9548,1
"9549",9549,1
"9550",9550,1
"9551",9551,3
"9552",9552,2
"9553",9553,1
"9554",9554,1
"9555",9555,1
"9556",9556,3
"9557",9557,4
"9558",9558,4
"9559",9559,4
"9560",9560,4
"9561",9561,4
"9562",9562,2
"9563",9563,3
"9564",9564,2
"9565",9565,3
"9566",9566,2
"9567",9567,1
"9568",9568,1
"9569",9569,3
"9570",9570,4
"9571",9571,2
"9572",9572,3
"9573",9573,4
"9574",9574,4
"9575",9575,4
"9576",9576,4
"9577",9577,4
"9578",9578,4
"9579",9579,4
"9580",9580,2
"9581",9581,3
"9582",9582,4
"9583",9583,4
"9584",9584,2
"9585",9585,3
"9586",9586,2
"9587",9587,1
"9588",9588,1
"9589",9589,3
"9590",9590,4
"9591",9591,4
"9592",9592,4
"9593",9593,4
"9594",9594,4
"9595",9595,4
"9596",9596,4
"9597",9597,4
"9598",9598,4
"9599",9599,4
"9600",9600,4
"9601",9601,4
"9602",9602,4
"9603",9603,4
"9604",9604,2
"9605",9605,3
"9606",9606,4
"9607",9607,4
"9608",9608,4
"9609",9609,4
"9610",9610,2
"9611",9611,3
"9612",9612,2
"9613",9613,1
"9614",9614,3
"9615",9615,4
"9616",9616,4
"9617",9617,4
"9618",9618,4
"9619",9619,4
"9620",9620,4
"9621",9621,2
"9622",9622,3
"9623",9623,4
"9624",9624,2
"9625",9625,3
"9626",9626,2
"9627",9627,1
"9628",9628,1
"9629",9629,1
"9630",9630,1
"9631",9631,1
"9632",9632,1
"9633",9633,1
"9634",9634,3
"9635",9635,2
"9636",9636,1
"9637",9637,1
"9638",9638,1
"9639",9639,1
"9640",9640,1
"9641",9641,1
"9642",9642,3
"9643",9643,4
"9644",9644,4
"9645",9645,2
"9646",9646,1
"9647",9647,3
"9648",9648,2
"9649",9649,3
"9650",9650,4
"9651",9651,4
"9652",9652,4
"9653",9653,4
"9654",9654,4
"9655",9655,2
"9656",9656,3
"9657",9657,2
"9658",9658,3
"9659",9659,2
"9660",9660,3
"9661",9661,4
"9662",9662,4
"9663",9663,4
"9664",9664,4
"9665",9665,4
"9666",9666,2
"9667",9667,3
"9668",9668,2
"9669",9669,1
"9670",9670,1
"9671",9671,3
"9672",9672,4
"9673",9673,2
"9674",9674,1
"9675",9675,1
"9676",9676,3
"9677",9677,4
"9678",9678,4
"9679",9679,4
"9680",9680,4
"9681",9681,2
"9682",9682,1
"9683",9683,1
"9684",9684,1
"9685",9685,1
"9686",9686,3
"9687",9687,2
"9688",9688,1
"9689",9689,3
"9690",9690,4
"9691",9691,2
"9692",9692,3
"9693",9693,4
"9694",9694,2
"9695",9695,3
"9696",9696,2
"9697",9697,1
"9698",9698,1
"9699",9699,1
"9700",9700,3
"9701",9701,4
"9702",9702,4
"9703",9703,4
"9704",9704,2
"9705",9705,1
"9706",9706,1
"9707",9707,1
"9708",9708,1
"9709",9709,1
"9710",9710,1
"9711",9711,1
"9712",9712,3
"9713",9713,2
"9714",9714,3
"9715",9715,4
"9716",9716,4
"9717",9717,4
"9718",9718,2
"9719",9719,3
"9720",9720,4
"9721",9721,4
"9722",9722,4
"9723",9723,4
"9724",9724,4
"9725",9725,4
"9726",9726,4
"9727",9727,4
"9728",9728,2
"9729",9729,1
"9730",9730,1
"9731",9731,3
"9732",9732,2
"9733",9733,3
"9734",9734,2
"9735",9735,1
"9736",9736,3
"9737",9737,4
"9738",9738,4
"9739",9739,2
"9740",9740,3
"9741",9741,4
"9742",9742,2
"9743",9743,1
"9744",9744,3
"9745",9745,2
"9746",9746,1
"9747",9747,1
"9748",9748,3
"9749",9749,2
"9750",9750,3
"9751",9751,2
"9752",9752,3
"9753",9753,2
"9754",9754,3
"9755",9755,4
"9756",9756,4
"9757",9757,4
"9758",9758,4
"9759",9759,4
"9760",9760,4
"9761",9761,4
"9762",9762,2
"9763",9763,3
"9764",9764,4
"9765",9765,2
"9766",9766,3
"9767",9767,4
"9768",9768,4
"9769",9769,4
"9770",9770,4
"9771",9771,4
"9772",9772,4
"9773",9773,4
"9774",9774,4
"9775",9775,4
"9776",9776,4
"9777",9777,4
"9778",9778,4
"9779",9779,2
"9780",9780,1
"9781",9781,1
"9782",9782,3
"9783",9783,4
"9784",9784,4
"9785",9785,4
"9786",9786,2
"9787",9787,3
"9788",9788,4
"9789",9789,4
"9790",9790,4
"9791",9791,4
"9792",9792,4
"9793",9793,4
"9794",9794,4
"9795",9795,4
"9796",9796,4
"9797",9797,2
"9798",9798,3
"9799",9799,4
"9800",9800,4
"9801",9801,4
"9802",9802,4
"9803",9803,4
"9804",9804,4
"9805",9805,4
"9806",9806,4
"9807",9807,2
"9808",9808,3
"9809",9809,4
"9810",9810,4
"9811",9811,4
"9812",9812,4
"9813",9813,4
"9814",9814,4
"9815",9815,4
"9816",9816,2
"9817",9817,3
"9818",9818,4
"9819",9819,4
"9820",9820,4
"9821",9821,4
"9822",9822,2
"9823",9823,1
"9824",9824,1
"9825",9825,3
"9826",9826,2
"9827",9827,3
"9828",9828,4
"9829",9829,2
"9830",9830,1
"9831",9831,1
"9832",9832,1
"9833",9833,3
"9834",9834,2
"9835",9835,1
"9836",9836,3
"9837",9837,4
"9838",9838,4
"9839",9839,4
"9840",9840,2
"9841",9841,1
"9842",9842,1
"9843",9843,1
"9844",9844,1
"9845",9845,1
"9846",9846,1
"9847",9847,1
"9848",9848,1
"9849",9849,1
"9850",9850,3
"9851",9851,4
"9852",9852,4
"9853",9853,4
"9854",9854,4
"9855",9855,2
"9856",9856,1
"9857",9857,1
"9858",9858,1
"9859",9859,3
"9860",9860,4
"9861",9861,4
"9862",9862,2
"9863",9863,1
"9864",9864,1
"9865",9865,1
"9866",9866,1
"9867",9867,1
"9868",9868,3
"9869",9869,4
"9870",9870,4
"9871",9871,4
"9872",9872,4
"9873",9873,4
"9874",9874,4
"9875",9875,4
"9876",9876,4
"9877",9877,4
"9878",9878,4
"9879",9879,2
"9880",9880,1
"9881",9881,1
"9882",9882,3
"9883",9883,2
"9884",9884,1
"9885",9885,1
"9886",9886,3
"9887",9887,4
"9888",9888,4
"9889",9889,4
"9890",9890,2
"9891",9891,1
"9892",9892,1
"9893",9893,1
"9894",9894,1
"9895",9895,1
"9896",9896,1
"9897",9897,3
"9898",9898,2
"9899",9899,1
"9900",9900,3
"9901",9901,4
"9902",9902,4
"9903",9903,2
"9904",9904,1
"9905",9905,1
"9906",9906,1
"9907",9907,1
"9908",9908,1
"9909",9909,1
"9910",9910,3
"9911",9911,2
"9912",9912,3
"9913",9913,4
"9914",9914,4
"9915",9915,4
"9916",9916,4
"9917",9917,4
"9918",9918,4
"9919",9919,4
"9920",9920,4
"9921",9921,4
"9922",9922,4
"9923",9923,4
"9924",9924,4
"9925",9925,2
"9926",9926,1
"9927",9927,1
"9928",9928,1
"9929",9929,3
"9930",9930,4
"9931",9931,4
"9932",9932,4
"9933",9933,4
"9934",9934,4
"9935",9935,4
"9936",9936,4
"9937",9937,2
"9938",9938,3
"9939",9939,2
"9940",9940,1
"9941",9941,1
"9942",9942,1
"9943",9943,1
"9944",9944,1
"9945",9945,3
"9946",9946,2
"9947",9947,3
"9948",9948,4
"9949",9949,4
"9950",9950,4
"9951",9951,2
"9952",9952,3
"9953",9953,4
"9954",9954,4
"9955",9955,4
"9956",9956,2
"9957",9957,3
"9958",9958,4
"9959",9959,2
"9960",9960,1
"9961",9961,3
"9962",9962,4
"9963",9963,2
"9964",9964,3
"9965",9965,4
"9966",9966,4
"9967",9967,4
"9968",9968,4
"9969",9969,4
"9970",9970,4
"9971",9971,4
"9972",9972,2
"9973",9973,3
"9974",9974,4
"9975",9975,4
"9976",9976,2
"9977",9977,1
"9978",9978,3
"9979",9979,4
"9980",9980,2
"9981",9981,1
"9982",9982,1
"9983",9983,1
"9984",9984,1
"9985",9985,3
"9986",9986,2
"9987",9987,3
"9988",9988,4
"9989",9989,4
"9990",9990,4
"9991",9991,2
"9992",9992,1
"9993",9993,1
"9994",9994,3
"9995",9995,4
"9996",9996,4
"9997",9997,4
"9998",9998,4
"9999",9999,4
"10000",10000,4
"10001",10001,4
"10002",10002,4
"10003",10003,2
"10004",10004,1
"10005",10005,1
"10006",10006,1
"10007",10007,1
"10008",10008,3
"10009",10009,2
"10010",10010,3
"10011",10011,4
"10012",10012,4
"10013",10013,4
"10014",10014,4
"10015",10015,4
"10016",10016,4
"10017",10017,4
"10018",10018,4
"10019",10019,4
"10020",10020,2
"10021",10021,3
"10022",10022,4
"10023",10023,4
"10024",10024,2
"10025",10025,1
"10026",10026,3
"10027",10027,4
"10028",10028,4
"10029",10029,4
"10030",10030,2
"10031",10031,3
"10032",10032,2
"10033",10033,1
"10034",10034,1
"10035",10035,1
"10036",10036,1
"10037",10037,1
"10038",10038,1
"10039",10039,1
"10040",10040,1
"10041",10041,3
"10042",10042,2
"10043",10043,3
"10044",10044,2
"10045",10045,3
"10046",10046,2
"10047",10047,1
"10048",10048,1
"10049",10049,3
"10050",10050,4
"10051",10051,2
"10052",10052,1
"10053",10053,1
"10054",10054,1
"10055",10055,1
"10056",10056,1
"10057",10057,1
"10058",10058,3
"10059",10059,2
"10060",10060,3
"10061",10061,2
"10062",10062,1
"10063",10063,1
"10064",10064,1
"10065",10065,1
"10066",10066,3
"10067",10067,2
"10068",10068,3
"10069",10069,4
"10070",10070,4
"10071",10071,4
"10072",10072,4
"10073",10073,4
"10074",10074,2
"10075",10075,3
"10076",10076,4
"10077",10077,4
"10078",10078,4
"10079",10079,4
"10080",10080,4
"10081",10081,4
"10082",10082,4
"10083",10083,4
"10084",10084,4
"10085",10085,4
"10086",10086,2
"10087",10087,1
"10088",10088,1
"10089",10089,1
"10090",10090,3
"10091",10091,2
"10092",10092,1
"10093",10093,3
"10094",10094,4
"10095",10095,2
"10096",10096,1
"10097",10097,1
"10098",10098,1
"10099",10099,1
"10100",10100,1
"10101",10101,1
"10102",10102,3
"10103",10103,4
"10104",10104,4
"10105",10105,2
"10106",10106,1
"10107",10107,1
"10108",10108,3
"10109",10109,4
"10110",10110,4
"10111",10111,4
"10112",10112,4
"10113",10113,4
"10114",10114,4
"10115",10115,2
"10116",10116,1
"10117",10117,3
"10118",10118,2
"10119",10119,1
"10120",10120,3
"10121",10121,2
"10122",10122,3
"10123",10123,4
"10124",10124,4
"10125",10125,4
"10126",10126,4
"10127",10127,2
"10128",10128,1
"10129",10129,1
"10130",10130,1
"10131",10131,3
"10132",10132,4
"10133",10133,4
"10134",10134,4
"10135",10135,4
"10136",10136,4
"10137",10137,4
"10138",10138,4
"10139",10139,4
"10140",10140,4
"10141",10141,2
"10142",10142,1
"10143",10143,3
"10144",10144,2
"10145",10145,3
"10146",10146,4
"10147",10147,4
"10148",10148,2
"10149",10149,3
"10150",10150,2
"10151",10151,3
"10152",10152,4
"10153",10153,4
"10154",10154,4
"10155",10155,4
"10156",10156,4
"10157",10157,4
"10158",10158,4
"10159",10159,4
"10160",10160,4
"10161",10161,4
"10162",10162,4
"10163",10163,2
"10164",10164,3
"10165",10165,4
"10166",10166,2
"10167",10167,3
"10168",10168,2
"10169",10169,3
"10170",10170,2
"10171",10171,1
"10172",10172,1
"10173",10173,1
"10174",10174,3
"10175",10175,4
"10176",10176,4
"10177",10177,4
"10178",10178,4
"10179",10179,4
"10180",10180,4
"10181",10181,4
"10182",10182,2
"10183",10183,1
"10184",10184,3
"10185",10185,4
"10186",10186,4
"10187",10187,2
"10188",10188,3
"10189",10189,2
"10190",10190,1
"10191",10191,1
"10192",10192,1
"10193",10193,1
"10194",10194,3
"10195",10195,2
"10196",10196,1
"10197",10197,1
"10198",10198,1
"10199",10199,1
"10200",10200,1
"10201",10201,1
"10202",10202,1
"10203",10203,1
"10204",10204,3
"10205",10205,2
"10206",10206,3
"10207",10207,4
"10208",10208,4
"10209",10209,4
"10210",10210,4
"10211",10211,4
"10212",10212,4
"10213",10213,4
"10214",10214,4
"10215",10215,4
"10216",10216,4
"10217",10217,2
"10218",10218,3
"10219",10219,4
"10220",10220,4
"10221",10221,4
"10222",10222,4
"10223",10223,4
"10224",10224,4
"10225",10225,2
"10226",10226,3
"10227",10227,4
"10228",10228,4
"10229",10229,4
"10230",10230,4
"10231",10231,4
"10232",10232,4
"10233",10233,4
"10234",10234,4
"10235",10235,2
"10236",10236,1
"10237",10237,3
"10238",10238,2
"10239",10239,3
"10240",10240,4
"10241",10241,4
"10242",10242,4
"10243",10243,4
"10244",10244,4
"10245",10245,4
"10246",10246,4
"10247",10247,4
"10248",10248,2
"10249",10249,3
"10250",10250,4
"10251",10251,4
"10252",10252,4
"10253",10253,2
"10254",10254,1
"10255",10255,1
"10256",10256,1
"10257",10257,1
"10258",10258,3
"10259",10259,2
"10260",10260,3
"10261",10261,4
"10262",10262,4
"10263",10263,4
"10264",10264,4
"10265",10265,4
"10266",10266,4
"10267",10267,4
"10268",10268,4
"10269",10269,4
"10270",10270,4
"10271",10271,4
"10272",10272,2
"10273",10273,1
"10274",10274,1
"10275",10275,1
"10276",10276,3
"10277",10277,4
"10278",10278,4
"10279",10279,4
"10280",10280,2
"10281",10281,3
"10282",10282,4
"10283",10283,4
"10284",10284,4
"10285",10285,4
"10286",10286,4
"10287",10287,4
"10288",10288,4
"10289",10289,4
"10290",10290,4
"10291",10291,4
"10292",10292,2
"10293",10293,3
"10294",10294,2
"10295",10295,3
"10296",10296,2
"10297",10297,3
"10298",10298,4
"10299",10299,4
"10300",10300,4
"10301",10301,4
"10302",10302,4
"10303",10303,2
"10304",10304,1
"10305",10305,1
"10306",10306,1
"10307",10307,1
"10308",10308,1
"10309",10309,1
"10310",10310,3
"10311",10311,4
"10312",10312,2
"10313",10313,1
"10314",10314,1
"10315",10315,3
"10316",10316,4
"10317",10317,4
"10318",10318,4
"10319",10319,2
"10320",10320,1
"10321",10321,1
"10322",10322,3
"10323",10323,2
"10324",10324,1
"10325",10325,3
"10326",10326,2
"10327",10327,3
"10328",10328,4
"10329",10329,4
"10330",10330,2
"10331",10331,3
"10332",10332,2
"10333",10333,3
"10334",10334,4
"10335",10335,4
"10336",10336,4
"10337",10337,4
"10338",10338,2
"10339",10339,1
"10340",10340,1
"10341",10341,1
"10342",10342,1
"10343",10343,1
"10344",10344,1
"10345",10345,3
"10346",10346,4
"10347",10347,4
"10348",10348,2
"10349",10349,3
"10350",10350,4
"10351",10351,4
"10352",10352,2
"10353",10353,3
"10354",10354,2
"10355",10355,3
"10356",10356,4
"10357",10357,4
"10358",10358,2
"10359",10359,3
"10360",10360,2
"10361",10361,3
"10362",10362,4
"10363",10363,4
"10364",10364,4
"10365",10365,4
"10366",10366,4
"10367",10367,4
"10368",10368,4
"10369",10369,4
"10370",10370,2
"10371",10371,3
"10372",10372,4
"10373",10373,4
"10374",10374,4
"10375",10375,2
"10376",10376,3
"10377",10377,4
"10378",10378,4
"10379",10379,4
"10380",10380,4
"10381",10381,4
"10382",10382,4
"10383",10383,4
"10384",10384,4
"10385",10385,4
"10386",10386,4
"10387",10387,4
"10388",10388,4
"10389",10389,4
"10390",10390,4
"10391",10391,4
"10392",10392,4
"10393",10393,4
"10394",10394,4
